지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2016-09-10,23,19,522,31.1,1504,2.08,7.1,1908,21.8,1817,32.9,8.8,250,1759,3.3,230,1643,1.2,1039,19.9,47,1632,84.5,23.2,1004,1013.7,2307,1010.6,1539,1012.3,12.6,5.1,1400,2.51,16.92,,,,,,5.1,1.6,28.6,14.5,,,,,,,,,,3,4.2,,
156,2016-09-11,23,19,506,26.9,1416,2.68,.3,2233,1.1,2232,1.7,4.1,50,1207,2.5,50,1212,.9,740,21.2,67,1349,90.9,25.3,1006.4,1016.5,2250,1013.4,8,1014.8,12.6,2.2,1000,2,12.72,,,,,,7.6,4.9,24.7,16.3,,,,,,,,,,2,2.9,,
156,2016-09-12,23.1,20.3,602,27.9,1528,6.55,.2,,.8,325,3.2,5.5,70,1408,3.6,70,1104,1.3,1162,20,59,1713,84.5,23.4,1007.9,1017.4,625,1014.2,1701,1016.2,12.5,5,1300,2.65,14.91,,,,,,5.8,3.8,25.8,17.8,,,,,,,,,,2.7,3.8,,
156,2016-09-13,24.8,19.3,636,30.5,1501,,,,,,,8.2,230,2003,5,230,2020,1.6,1385,20.1,46,1430,77.4,23.6,1009.3,1018.9,717,1015.6,1630,1017.6,12.5,10.9,1300,2.98,21.7,,,,,,3,2.5,26,16.2,,,,,,,,,,3.9,5.6,,
156,2016-09-14,24.3,21.8,631,28.6,1347,,,,,,,5.1,320,1728,2.8,230,1444,1.1,960,21.3,62,1517,84,25.3,1009.5,1019.1,943,1016.2,1710,1017.8,12.5,2.2,1300,1.9,11.92,,,,,,7.6,3.8,26.4,18.5,,,,,,,,,,2.1,2.9,,
156,2016-09-15,24.6,20.3,611,30,1430,,,,,,,5.9,180,1739,3.8,230,2130,1.3,1119,20.6,50,1509,80.8,24.3,1007.9,1017.9,16,1013.8,1603,1016.2,12.4,6.1,1100,2.74,17.46,,,,,,7.3,1.6,27,17.2,,,,,,,,,,2.9,4.2,,
156,2016-09-16,21.7,20.4,2348,23.6,1,19.83,2.4,2326,6.6,2259,17.9,8.7,50,2157,5.2,50,2204,1.5,1256,21.3,86,52,97.8,25.4,1006.5,1016.6,913,1012.6,2235,1014.9,12.4,0,1100,.59,4.41,,,,,,10,5.3,23.3,19.3,,,,,,,,,,.7,1,,
156,2016-09-17,20.5,18.8,339,23.6,1408,16.17,12.8,852,45.9,827,122.9,11.1,70,124,6,50,433,3.4,2966,20.3,97,1624,99,23.9,999.6,1013.6,48,1005.6,1528,1008,12.3,0,1300,1.15,5.22,,,,,,9.9,6.3,21.6,17.7,,,,,,,,,,.9,1.2,,
156,2016-09-18,20.2,18.1,2130,22.7,1204,13.23,.9,1710,1.7,1814,11.6,8.7,50,1659,4.6,50,2129,2.7,2326,20,96,1441,98.8,23.4,1001,1011.6,2310,1007.6,104,1009.3,12.3,0,1100,.98,4.61,,,,,,10,6.3,21.6,17.5,,,,,,,,,,.9,1.2,,
156,2016-09-19,21.3,18.2,1,26.2,1331,,,,,,,11.8,20,1747,7.1,50,1819,3.8,3277,16.9,61,1333,77.5,19.3,1001.7,1011.5,2200,1008.4,1603,1010.1,12.3,4.4,1200,2.56,15.7,,,,,,8,6.6,22.7,15.5,,,,,,,,,,3.6,5.2,,
156,2016-09-20,21.2,16.3,604,26.6,1516,,,,,,,10.1,50,935,6,50,933,2.5,2144,11.7,35,1438,56.9,13.8,1006.4,1018.7,2301,1011.4,21,1014.7,12.2,11,1200,3.11,22.03,,,,,,2.6,2.6,22,11.8,,,,,,,,,,4.2,6,,
156,2016-09-21,20.4,15.6,627,25.1,1250,,,,,,,6.7,50,1205,3,50,439,1.5,1287,12.7,40,1136,63.4,14.7,1011.5,1021.9,928,1018.5,1,1019.9,12.2,5.9,1100,2.78,16.26,,,,,,6.5,2.6,21,11.4,,,,,,,,,,2.8,4,,
156,2016-09-22,21.5,17.8,543,27.5,1555,,,,,,,5.4,50,1713,2.9,50,1719,1,897,14.6,42,1536,67,16.7,1009.6,1019.7,137,1015.8,1509,1018,12.2,8.1,1200,2.91,19.9,,,,,,4.3,3,24.1,14.4,,,,,,,,,,3.5,5,,
156,2016-09-23,21.7,17.2,635,27.8,1430,,,,,,,5.3,320,1746,2.1,250,1525,.7,612,16,44,1431,71.8,18.2,1008.6,1018.5,842,1014.7,1516,1017,12.1,6.9,1100,2.57,16.06,,,,,,5.8,4.4,23.8,13.6,,,,,,,,,,2.7,3.9,,
156,2016-09-24,22.6,17.4,637,27.8,1312,,,,,,,3.3,70,1035,2.1,200,1745,.7,623,17.5,52,1317,75,20,1007.7,1017.7,919,1014.3,1639,1016,12.1,6.6,1100,2.73,15.65,,,,,,4.5,3.4,23.5,13.4,,,,,,,,,,2.5,3.6,,
156,2016-09-25,23,18.7,630,27.9,1403,,,,,,,4.9,50,1250,2.7,50,1317,1,826,18.9,54,1313,79.5,21.9,1007.9,1017.8,1042,1014.6,1653,1016.2,12,2.9,1100,2.07,12.68,,,,,,7,4.5,24.6,15,,,,,,,,,,2.3,3.2,,
156,2016-09-26,23.7,21,634,28.6,1343,2.9,.9,2008,1.7,2002,2,6.1,180,1556,3.7,180,1504,1.2,1011,21.3,62,1405,87.4,25.4,1007.4,1017,946,1013.7,1517,1015.7,12,1.8,1200,2.18,11.14,,,,,,9.5,6,25.7,17.7,,,,,,,,,,2.1,3,,
156,2016-09-27,25.7,21.5,644,31.5,1437,1.1,.5,1638,.5,1638,.7,4.7,250,1315,2.8,230,1431,1,858,23.2,59,1410,87.6,28.5,1006.6,1016.3,23,1012.7,1556,1014.9,12,7.6,1100,2.43,16.65,,,,,,6,4.8,27.4,18.4,,,,,,,,,,2.7,3.9,,
156,2016-09-28,21.9,20.6,2118,24.2,1,9,1.1,1118,3.3,1106,9.4,6.7,50,935,3.3,50,455,1,889,21.3,86,953,97.3,25.4,1005.9,1015.7,4,1013.2,1533,1014.3,11.9,0,1400,.67,4.65,,,,,,9.5,5.3,23.8,19.4,,,,,,,,,,.8,1.1,,
156,2016-09-29,21.2,19.5,2212,23.9,1311,4.13,.1,,.2,,.4,5.8,180,1259,3.5,200,1303,1.1,943,20.1,86,1318,93.8,23.5,1007.2,1017.5,2252,1013.8,413,1015.6,11.9,0,1300,1.22,5.94,,,,,,10,5.9,23,17.6,,,,,,,,,,1,1.4,,
156,2016-09-30,18.5,16.9,712,19.8,1440,21.13,3.8,719,11.4,656,41.8,5.2,50,451,3.5,50,620,1.6,1358,18.2,88,1,98.1,20.9,1006.9,1017.1,1,1013.5,1534,1015.3,11.9,0,1100,.74,4.8,,,,,,10,2.6,20.4,16.2,,,,,,,,,,.8,1.1,,
156,2016-10-01,20.4,18.2,550,23.3,1403,9.5,2.2,2121,6.2,2057,18.1,3.6,20,2223,1.9,20,2223,.7,640,20.1,90,1301,98.1,23.5,1009,1019,2122,1016.1,101,1017.4,11.8,0,1200,1.29,6.16,,,,,,9.8,4.8,21.6,16.3,,,,,,,,,,1.1,1.5,,
156,2016-10-02,23.5,20.3,230,27.3,1334,3.07,.4,50,1.1,51,1.5,8.9,160,2006,5,180,2007,2,1757,22.2,78,1338,92.6,26.8,1005.8,1018.7,24,1010.7,2319,1014.1,11.8,3,1100,2.33,12.63,,,,,,8.8,5.3,24.3,18.7,,,,,,,,,,2,2.9,,
156,2016-10-03,24,20.9,2352,27.3,1455,1.92,1.2,1101,1.3,1047,1.7,6.9,230,1016,4.2,200,1030,1.6,1394,23.3,84,1457,96.3,28.6,1002.3,1013.6,2259,1008.8,1606,1010.5,11.8,.7,1200,1.32,7.32,,,,,,7.1,5.4,24.7,18,,,,,,,,,,1.3,1.8,,
156,2016-10-04,23.5,18.6,649,31.1,1415,1.9,3.6,2334,5.4,2301,5.4,10,50,2307,6,50,2314,2.1,1802,20,49,1221,83.1,23.3,1004.5,1015.2,911,1010.7,2244,1012.8,11.7,6.6,1200,2.71,17,,,,,,3.9,2.5,23.6,13.9,,,,,,,,,,3,4.3,,.17
156,2016-10-05,21.1,18.4,313,25.1,1635,10.72,4.1,143,13.7,641,65.3,19.3,50,616,9.2,50,642,3.1,2702,19.5,77,1637,91.1,22.7,1000.8,1017.3,2349,999.3,742,1009.2,11.7,4.1,1200,3.09,11.87,,,,,,5.5,3.9,21.9,15,,,,,,,,,,2,2.8,,
156,2016-10-06,20.1,15.9,644,25.9,1407,,,,,,,6.9,70,1005,3.7,70,1915,1.7,1436,14.5,39,1303,74,16.7,1011.8,1022.1,2322,1017.2,1,1020.2,11.6,10.8,1200,2.84,19.86,,,,,,.4,.4,21.2,11.2,,,,,,,,,,3.4,4.8,,
156,2016-10-07,18.4,15.7,517,22,1029,8.88,2.2,1724,7.1,1723,10.1,5.1,50,1850,3,70,1855,1,847,16.7,66,1159,91,19,1010.5,1022,3,1015,2357,1019,11.6,1.4,800,1.08,6.76,,,,,,7.9,4.4,19.2,11.6,,,,,,,,,,.9,1.3,,
156,2016-10-08,17.8,15.7,2332,20.3,1623,13.05,3.5,256,13,224,32.7,6.7,340,2159,2.9,20,1613,1.1,932,15.4,66,2159,87.1,17.8,1004.7,1015.4,2344,1011.2,1511,1013.1,11.6,1,1400,1.11,5.93,,,,,,6.4,3.5,19.3,11,,,,,,,,,,1.6,2.2,,
156,2016-10-09,13.9,10.7,627,18.4,1415,,,,,,,11.9,50,755,6.4,20,741,3.2,2763,4.3,32,1344,54.3,8.4,1010.3,1021.5,2202,1015.1,34,1019,11.5,10.5,1200,2.89,20.21,,,,,,2.5,1.5,16.1,6.2,,,,,,,,,,3.7,5.4,,
156,2016-10-10,14.8,10.1,627,19.5,1416,,,,,,,5.5,50,37,3.3,50,26,1.3,1151,8,43,1311,65,10.8,1011.6,1022.1,851,1018.8,1440,1020.2,11.5,3.8,1000,2.36,12.81,,,,,,7.6,5.6,15.5,6.7,,,,,,,,,,1.9,2.7,,
156,2016-10-11,15.8,12.6,641,20.6,1601,,,,,,,4.1,50,1132,2.2,50,1257,.8,659,11.2,50,1611,75.4,13.3,1011.6,1021.9,1019,1018.2,1437,1020.2,11.5,1.2,1400,1.31,8.77,,,,,,8.1,4,16.8,9,,,,,,,,,,1.4,2,,
156,2016-10-12,16.7,12.5,646,23.1,1314,,,,,,,7.2,50,1025,4.4,50,1235,1.4,1237,9.9,36,1457,67.5,12.3,1013.2,1023.3,829,1019.9,1451,1021.8,11.4,7,1200,2.65,16.14,,,,,,6.3,3.6,17.9,8.4,,,,,,,,,,2.7,3.9,,
156,2016-10-13,15.8,13.1,610,19.4,1259,,,,,,,3.4,50,1310,1.9,50,1317,.8,704,10.9,47,1311,74.5,13.1,1014.4,1024.2,945,1021.6,1527,1023,11.4,.1,1100,1.55,8.02,,,,,,9,7.9,16.4,10.1,,,,,,,,,,1.3,1.9,,
156,2016-10-14,17.5,10.9,655,25.4,1513,,,,,,,3.4,50,411,1.9,70,409,.7,643,10.9,33,1558,69.6,13,1015.8,1026.1,2250,1022.6,1549,1024.4,11.4,10.2,1200,2.53,17.14,,,,,,1.1,1.1,17.5,5.9,,,,,,,,,,2.8,3.9,,
156,2016-10-15,18.7,12.5,636,24.9,1511,,,,,,,4.9,70,1522,2.4,70,1526,.8,702,12.8,45,1520,71.1,14.8,1015.9,1026.5,811,1022.5,1525,1024.4,11.3,7,1100,2.31,13.68,,,,,,5.4,3.4,17.9,7.5,,,,,,,,,,2.2,3.1,,
156,2016-10-16,16.4,14.7,652,17.8,18,15.02,6.4,1834,15.7,1429,60.8,6.7,50,1608,4.5,50,1610,1.5,1336,15.5,76,513,95.1,17.6,1010.6,1023.6,30,1016.1,1733,1019.2,11.3,0,1200,.47,3,,,,,,9.6,5.8,16.3,11.8,,,,,,,,,,.5,.7,,
156,2016-10-17,18.8,16,2303,23.1,1202,1.03,.3,812,.7,751,.7,5,50,1442,2.6,20,1710,.8,703,17.3,75,1209,92.1,19.8,1009.2,1019.9,2400,1016.2,459,1017.7,11.3,2.4,1100,2.38,9.16,,,,,,6.3,6.3,18.8,10.5,,,,,,,,,,1.5,2.1,,.83
156,2016-10-18,18.1,13.6,502,23.9,1441,,,,,,,5.3,70,821,3,50,750,1,861,14.3,45,1443,81,16.3,1011,1021.6,844,1017.5,1640,1019.5,11.2,5.1,1100,2.41,12.78,,,,,,5,3.6,17.9,8.2,,,,,,,,,,2,2.9,,
156,2016-10-19,18.5,14.4,636,24,1605,,,,,,,5,250,1657,1.9,270,1631,.6,559,15.7,55,1606,85.9,17.8,1009.8,1020,101,1016,1604,1018.3,11.2,6.7,1100,2.27,13.02,,,,,,4.4,.6,18.8,10.5,,,,,,,,,,1.9,2.7,,
156,2016-10-20,17.4,12.7,609,21.5,1534,,,,,,,4.1,230,1050,2,230,1059,.7,591,14.7,61,1552,85.4,16.8,1009.9,1019.6,920,1017,1425,1018.4,11.1,1.7,1100,1.46,9.13,,,,,,8.6,5.5,17.4,8.7,,,,,,,,,,1.4,1.9,,1
156,2016-10-21,17.9,16.3,707,19.6,1100,4.43,0,,0,,0,5.9,70,1937,3.2,50,1945,1.2,1026,14.1,71,1609,78.9,16.1,1010.2,1020.3,746,1017.2,1834,1018.6,11.1,0,1300,.94,5.64,,,,,,9.8,6.8,17.7,14,,,,,,,,,,1.1,1.6,,
156,2016-10-22,18.4,14.9,457,22.4,1358,1.45,0,,0,,0,4.8,50,1857,3,50,1839,1.3,1108,13.7,56,1314,75.1,15.7,1005,1017.5,1,1010.9,1435,1013.5,11.1,2.4,1100,1.87,10.43,,,,,,9.4,8.6,18.8,12.8,,,,,,,,,,1.7,2.4,,
156,2016-10-23,16.8,12.9,2358,21.1,1158,6.1,.4,2118,1.3,2117,2.5,7.4,50,1602,4.5,50,1702,1.9,1621,13.9,65,1159,84.1,15.9,1005.9,1017.9,2245,1011.3,329,1014.4,11.1,.2,1100,1.36,5.68,,,,,,9.3,6.6,17.3,12.6,,,,,,,,,,1.2,1.7,,
156,2016-10-24,16,12.4,341,19.7,1441,5.12,.1,,.3,1,.6,6.4,180,2320,3.6,180,2327,1.6,1392,12.1,57,1423,79.1,14.1,1008.6,1019.5,934,1014.8,2400,1017.1,11,.1,1300,1.41,9.06,,,,,,9.1,7.8,17.6,12,,,,,,,,,,1.7,2.5,,
156,2016-10-25,16.6,12.5,2336,20.1,1511,5.55,1,1047,3.7,958,6.8,8.6,160,415,4.9,200,523,2.2,1896,14.1,62,146,85.9,16.2,1004.4,1017.3,2209,1009.8,931,1012.9,11,3,1500,1.4,5.58,,,,,,6,5.1,16.8,7.5,,,,,,,,,,1,1.4,,
156,2016-10-26,15.2,10.5,724,19.7,1132,2.47,0,,0,,0,8.3,50,1633,3.7,50,1635,1.6,1357,11.2,58,1134,78.4,13.3,1010.6,1022,2210,1016.2,1,1019.2,10.9,4.3,1100,2.12,9.74,,,,,,4.6,3.9,14.4,5.5,,,,,,,,,,1.6,2.3,,
156,2016-10-27,15.7,11.3,452,19.2,1424,,,,,,,6.7,50,2124,3.9,50,2113,1.3,1153,11,57,1403,74.5,13.3,1012.7,1024.7,902,1018.2,2222,1021.3,10.9,.1,1100,.93,5.92,,,,,,8,8,14.7,6.5,,,,,,,,,,1.2,1.7,,
156,2016-10-28,14.6,12.9,637,17.1,39,8.93,.7,555,2.2,1036,10.5,9.9,70,635,6,50,644,2.3,1946,12.5,63,55,88.3,14.6,1007.7,1020.7,2316,1013.4,1342,1016.3,10.9,0,1300,.63,3.58,,,,,,9.1,6,14.9,11.1,,,,,,,,,,.9,1.2,,
156,2016-10-29,11.3,7.7,2352,14.6,1225,,,,,,,7.9,20,205,3.5,20,427,1.7,1446,3.9,41,1254,61.3,8.1,1016.9,1029,2348,1020.5,13,1025.7,10.8,3.9,1100,2.06,11.68,,,,,,6.1,5.4,13.1,3.8,,,,,,,,,,2.2,3.1,,
156,2016-10-30,10.1,5.9,758,16.9,1536,,,,,,,8.5,20,1041,5.6,50,1047,2.5,2174,-2.6,16,1344,44.1,5.2,1020.1,1031.7,848,1027,1723,1029,10.8,8.1,1100,2.46,15.47,,,,,,4.1,.6,11,2,,,,,,,,,,3,4.4,,
156,2016-10-31,9.8,7.4,457,13.1,1507,3.72,0,,0,,0,7.6,360,1920,4.2,20,1925,.9,754,4.5,48,1510,70.3,8.4,1018,1028.6,2334,1024.1,1537,1026.9,10.8,.2,1400,1.14,4.37,,,,,,9.6,6.5,11.2,4.5,,,,,,,,,,1,1.5,,
156,2016-11-01,6.6,3,2321,10.1,1350,,,,,,,8.7,50,749,4.4,20,350,2.5,2163,-2.4,32,1432,53.8,5.2,1021.1,1031.7,938,1028.4,1,1030.1,10.7,9.9,1200,2.41,15.74,,,,,,2.4,2.4,9.4,-1.3,,,,,,,,,,2.7,3.9,,
156,2016-11-02,7.5,2.3,720,12.7,1305,,,,,,,8,50,1321,4.5,50,354,2.1,1820,-.8,39,1150,57,5.9,1018.9,1030.7,1,1025.6,1637,1027.9,10.7,9.7,1200,2.32,14.97,,,,,,.1,.1,8.1,-1.9,,,,,,,,,,2.1,3,,
156,2016-11-03,9.8,4.4,355,16.4,1413,.2,,,,,0,5.4,290,1405,2.5,250,1349,.8,704,5,44,1423,74.8,8.8,1014.6,1026.6,1,1021.3,1516,1023.4,10.7,8.1,1100,2.09,12.48,,,,,,2.1,2.1,9.9,-.3,,,,,,,,,,1.7,2.5,,
156,2016-11-04,11.4,5,621,18,1502,,,,,,,6.4,230,1259,3.4,230,1650,1.2,1021,7.8,53,1506,80.5,10.7,1009.6,1022.3,4,1015.5,1640,1018.3,10.6,8.9,1200,2.15,13.19,,,,,,1.4,1.4,10.5,-.8,,,,,,,,,,1.9,2.7,,
156,2016-11-05,14.5,9.7,157,21.2,1422,,,,,,,5.9,250,1437,3.6,250,1443,.9,778,11.3,53,1511,82.9,13.4,1006.8,1017.8,2356,1013.2,1350,1015.4,10.6,7.3,1200,1.75,10.96,,,,,,3.6,3.6,12.8,3.8,,,,,,,,,,1.7,2.4,,
156,2016-11-06,14.1,8.7,608,21.9,1358,,,,,,,7.7,180,1629,4.3,200,1407,1.2,1045,10,51,1450,78.8,12.3,1014.1,1026,2346,1017.8,1,1022.8,10.6,9.2,1200,2.06,13.65,,,,,,2,2,13.4,2.9,,,,,,,,,,2.4,3.4,,
156,2016-11-07,15,9.8,642,20.6,1330,.18,,,,,0,7.5,160,1917,3.7,180,1916,1.3,1163,9.6,46,1332,72.1,11.9,1014.7,1025.9,249,1020.9,1924,1023.4,10.6,5.5,1100,2.06,11.11,,,,,,6,3.1,13.9,3.9,,,,,,,,,,1.8,2.5,,
156,2016-11-08,9.2,5.2,2348,14.7,8,5.78,,,,,1.8,10.6,50,2341,5.7,20,2200,2.3,1995,2.7,38,1354,66,7.8,1015.8,1028.6,2336,1021.3,1,1024.6,10.5,6.7,1200,2.25,12.02,,,,,,4.9,2.8,10.6,1.5,,,,,,,,,,2.5,3.6,,
156,2016-11-09,5.8,.5,721,11.5,1444,,,,,,,8.6,50,409,5.2,50,327,2.4,2062,-6.5,17,1259,43.8,3.8,1019.4,1031.1,850,1026.2,1634,1028.5,10.5,9.2,1200,2.35,14.46,,,,,,3.5,1.3,5.4,-3.9,,,,,,,,,,2.5,3.5,,
156,2016-11-10,8.5,5.6,609,12.8,1132,9.33,,,,,5.4,5.3,50,419,3.7,50,412,.8,721,4.4,49,103,78,8.8,1012,1027.2,5,1017.8,1757,1020.9,10.5,0,1100,.9,4.49,,,,,,9.9,7.4,7.8,3.1,,,,,,,,,,.7,1,,
156,2016-11-11,10.4,6.8,248,16.4,1352,2.95,,,,,.8,6.5,360,1448,2.5,290,1516,.9,754,5.2,32,1411,75,9,1011.9,1024,2348,1017.6,507,1020.7,10.4,8.5,1100,1.86,12.09,,,,,,2,1.4,9,1.2,,,,,,,,,,1.8,2.6,,.73
156,2016-11-12,12.3,4.9,649,21.2,1407,,,,,,,7.1,200,1510,4.3,230,1537,1.1,928,7.1,31,1409,73.1,10.3,1014.3,1025.3,1004,1020.8,1406,1023,10.4,6.8,1300,1.85,11.34,,,,,,4.1,1.8,10.7,-.4,,,,,,,,,,1.9,2.7,,
156,2016-11-13,14.7,10,523,20,1423,4.63,,,,,2.7,6.9,160,2210,3.6,160,2216,.8,719,11.8,56,1715,84.9,14,1012.9,1023.9,842,1018.8,2214,1021.5,10.4,.2,1400,1.01,6.08,,,,,,9.3,4.3,13,4.8,,,,,,,,,,1.1,1.5,,
156,2016-11-14,15.8,14.4,611,17.3,1123,7.13,,,,,2.5,5.1,340,2111,2.7,50,1442,1.2,996,15.5,91,1124,98,17.6,1007.4,1019.1,1,1013.6,1739,1016,10.4,0,1000,.65,3.79,,,,,,9.8,5.5,15.3,10.8,,,,,,,,,,.8,1.2,,
156,2016-11-15,10.7,5.2,2343,15.4,47,,,,,,,10.4,50,445,5.5,20,452,2.1,1778,1,26,1410,53,6.9,1012,1023.9,2324,1015.9,5,1020.8,10.3,8.9,1200,2.16,13.29,,,,,,3.1,1.6,10.2,-.7,,,,,,,,,,2.3,3.4,,
156,2016-11-16,9.2,2.5,646,16.8,1400,,,,,,,6.2,360,1420,3,50,1440,1.4,1194,-1.7,15,1333,49.9,5.4,1014.2,1024.4,1007,1020.9,1509,1023.1,10.3,9,1300,2.26,13.78,,,,,,2.3,.8,7.7,-3.8,,,,,,,,,,2.8,4,,
156,2016-11-17,13.6,8.1,148,20,1422,,,,,,,8.5,50,1103,5.3,50,1131,1.9,1655,2.2,34,1424,47.1,7.2,1014.6,1024.7,842,1021.5,1511,1023.3,10.3,7.5,1200,1.96,11.39,,,,,,2.6,2.3,11.2,3.7,,,,,,,,,,2.3,3.2,,
156,2016-11-18,11.9,7.8,538,15.6,1138,10.77,,,,,7.3,5.7,70,1608,3.3,50,1753,1.2,1024,9.4,62,1139,85.9,12,1009.1,1023.9,1,1012.7,2344,1017.8,10.3,.4,1100,.98,4.45,,,,,,7.3,4.8,9.4,1.3,,,,,,,,,,.8,1.1,,
156,2016-11-19,14.7,12.5,10,16.4,1521,6.52,,,,,1.2,3.7,250,1315,1.7,270,1947,.6,494,14.5,98,2221,98.9,16.5,1006.2,1018.5,2358,1012.1,231,1014.8,10.2,0,1300,.44,2.54,,,,,,9.9,7.9,14,11,,,,,,,,,,.5,.7,,5.68
156,2016-11-20,14.1,10.9,2351,18.6,1419,,,,,,,5.6,50,554,3.8,50,600,1.1,979,9.7,41,1414,77.8,12.2,1011.4,1021.9,1014,1018.4,13,1020.1,10.2,8.4,1200,1.95,10.85,,,,,,1.6,1.6,13.4,5.5,,,,,,,,,,1.7,2.5,,
156,2016-11-21,13.8,9.8,329,17.3,1407,.5,,,,,0,4.3,50,630,2.5,50,634,.8,696,10.3,67,1420,80.3,12.6,1008.9,1020.6,8,1014.7,1514,1017.5,10.2,.1,1300,.79,4.25,,,,,,7.4,4.1,11.4,5.1,,,,,,,,,,.9,1.2,,
156,2016-11-22,7.5,3.7,2344,13.2,5,,,,,,,9.3,50,1345,4.8,20,2057,2.5,2138,.3,48,1553,60.8,6.5,1013.6,1026.2,2339,1017.3,139,1022.5,10.2,2.4,1200,1.66,7.6,,,,,,8.1,4.8,7.5,1.4,,,,,,,,,,1.5,2.2,,
156,2016-11-23,3.6,.5,646,7.6,1301,,,,,,,8,50,113,4,20,2359,2.2,1916,-8.3,22,1445,42.8,3.3,1017.3,1028.1,751,1023.8,1438,1026.4,10.1,7.1,1200,1.99,11.15,,,,,,6.1,2.6,3.2,-4.2,,,,,,,,,,2.1,3,,
156,2016-11-24,2.7,-.5,629,6.8,1305,,,,,,,11.5,50,301,5.6,70,909,3.2,2783,-5.8,41,1138,54,4,1018.3,1028.8,909,1026.1,1527,1027.5,10.1,8.8,1100,1.94,12.4,,,,,,1.4,.6,2.5,-5.1,,,,,,,,,,1.8,2.6,,
156,2016-11-25,4.8,.9,44,10.2,1408,,,,,,,7,320,1409,3.7,50,526,2.1,1804,-4,41,1355,53.1,4.6,1018.7,1029.2,2333,1025.9,1337,1027.7,10.1,8.2,1200,1.89,11.21,,,,,,2.9,2.9,4.5,-4.4,,,,,,,,,,1.7,2.4,,
156,2016-11-26,3.4,1,608,6.2,1244,8.48,,,,,4.8,5.2,50,206,3.4,50,206,1.4,1217,-.3,53,1151,78.8,6.2,1015,1029.1,1,1021.4,2327,1024,10.1,0,1100,.58,2.86,,,,,,7.3,3.5,1.7,-4.8,,,,,,,,,,.4,.6,,
156,2016-11-27,5.9,1.5,647,10.8,1406,,,,,,,5.7,360,1621,3,20,1624,.8,691,2.8,55,1435,82.5,7.5,1013.1,1024.5,2231,1019.9,1404,1022.1,10,5.3,1100,1.49,8.16,,,,,,6.1,4.1,3.7,-1.7,,,,,,,,,,1.2,1.7,,
156,2016-11-28,6,2.4,2335,9.5,1507,,,,,,,7.1,320,1100,4.1,20,905,1.8,1579,-1.6,40,1700,58.9,5.5,1019.1,1031.3,2316,1024.1,16,1028.2,10,8.7,1200,1.91,11.55,,,,,,1.6,1.6,4,-3.9,,,,,,,,,,1.9,2.7,,
156,2016-11-29,5.3,.9,616,11.6,1448,,,,,,,7.5,70,643,5,50,652,2.4,2043,-7.2,17,1531,42.8,3.6,1023.5,1034.6,1031,1030.9,59,1032.5,10,9,1200,2.13,12.23,,,,,,2,.8,2.6,-5.7,,,,,,,,,,2.2,3.1,,
156,2016-11-30,5.8,2.6,438,8.6,1157,4.02,,,,,5,5.4,270,1418,2.4,70,1406,.7,594,1.9,50,1,78.8,7.4,1018.3,1032.4,109,1024.4,1531,1027.3,10,0,1100,.77,2.92,,,,,,8,5.6,2.7,-3.3,,,,,,,,,,.5,.7,,.83
156,2016-12-01,7.1,2.9,2337,12.1,1300,1.57,,,,,.7,10.8,50,1759,5.6,20,1803,1.6,1385,1.5,34,1626,71.1,7.1,1018.7,1031.3,2315,1024.7,415,1027.7,10,6.9,1200,1.68,9.29,,,,,,3.6,3.1,5.9,-3.5,,,,,,,,,,1.6,2.3,,.47
156,2016-12-02,4.5,-.4,655,10.6,1435,,,,,,,6.3,50,46,4.1,50,2208,1.9,1682,-3.8,27,1431,57.6,4.7,1022.1,1033.3,726,1029.2,2350,1031.2,10,9.3,1200,1.99,12.17,,,,,,0,0,1.8,-7.4,,,,,,,,,,1.8,2.5,,
